
1000,0.9,2.3580071926116943,74
1000,0.91,2.1676440238952637,74
1000,0.92,2.546437978744507,72
1000,0.93,2.1846327781677246,72
1000,0.94,2.7251291275024414,81
1000,0.95,2.520733118057251,77
1000,0.96,2.2244160175323486,77
1000,0.97,2.523449182510376,66
1000,0.98,2.300157070159912,66
1000,0.99,2.98409104347229,68
2000,0.9,2.134629726409912,68
2000,0.91,2.157696008682251,68
2000,0.92,2.483553886413574,75
2000,0.93,2.2300329208374023,75
2000,0.94,2.1851651668548584,76
2000,0.95,2.1819891929626465,82
2000,0.96,2.171670913696289,82
2000,0.97,2.4413650035858154,78
2000,0.98,2.686582088470459,64
2000,0.99,2.4064109325408936,64
3000,0.9,2.1462671756744385,70
3000,0.91,2.264810085296631,75
3000,0.92,2.1500418186187744,75
3000,0.93,2.1685500144958496,78
3000,0.94,2.169914960861206,78
3000,0.95,2.4062769412994385,73
3000,0.96,2.215017080307007,73
3000,0.97,2.6027703285217285,71
3000,0.98,2.3620831966400146,71
3000,0.99,3.0367417335510254,65
4000,0.9,2.1826961040496826,65
4000,0.91,2.175584077835083,65
4000,0.92,2.216697931289673,72
4000,0.93,2.57749605178833,74
4000,0.94,2.318187952041626,74
4000,0.95,2.2824900150299072,77
4000,0.96,2.496630907058716,73
4000,0.97,2.4742190837860107,70
4000,0.98,2.354620933532715,70
4000,0.99,2.4970340728759766,70
5000,0.9,2.1629340648651123,74
5000,0.91,2.8690600395202637,76
5000,0.92,2.3170130252838135,76
5000,0.93,2.428192138671875,75
5000,0.94,2.2255699634552,75
5000,0.95,3.167026996612549,78
5000,0.96,2.299210786819458,78
5000,0.97,2.7530860900878906,69
5000,0.98,2.4053330421447754,69
5000,0.99,3.257784843444824,74
6000,0.9,2.4540867805480957,66
6000,0.91,2.255277156829834,66
6000,0.92,2.242755174636841,75
6000,0.93,2.23062801361084,76
6000,0.94,2.4669318199157715,72
6000,0.95,2.1814301013946533,72
6000,0.96,2.2590889930725098,73
6000,0.97,2.5732951164245605,70
6000,0.98,2.282294988632202,70
6000,0.99,2.950474977493286,65
7000,0.9,2.197711944580078,65
7000,0.91,2.4383738040924072,73
7000,0.92,2.7179248332977295,70
7000,0.93,2.295407772064209,70
7000,0.94,2.248724937438965,75
7000,0.95,2.595189094543457,72
7000,0.96,2.3915698528289795,72
7000,0.97,2.4367170333862305,75
7000,0.98,2.723778009414673,69
7000,0.99,2.5169436931610107,69
8000,0.9,2.220529794692993,69
8000,0.91,2.179457187652588,76
8000,0.92,2.6239962577819824,73
8000,0.93,2.1507906913757324,73
8000,0.94,2.2618041038513184,82
8000,0.95,2.5420172214508057,67
8000,0.96,2.33579683303833,67
8000,0.97,2.6856577396392822,75
8000,0.98,2.8328590393066406,71
8000,0.99,3.11199688911438,67
9000,0.9,2.2783889770507812,67
9000,0.91,2.4523022174835205,73
9000,0.92,2.631467819213867,67
9000,0.93,2.347493886947632,67
9000,0.94,2.310429811477661,72
9000,0.95,2.495774984359741,71
9000,0.96,2.2583062648773193,71
9000,0.97,2.3404600620269775,77
9000,0.98,2.8708059787750244,73
9000,0.99,3.4043991565704346,69
10000,0.9,2.244898796081543,69
10000,0.91,2.206084966659546,73
10000,0.92,2.334094762802124,73
10000,0.93,2.442944049835205,71
10000,0.94,2.190284013748169,71
10000,0.95,2.1726019382476807,71
10000,0.96,2.408702850341797,68
10000,0.97,2.6915371417999268,62
10000,0.98,2.3322689533233643,62
10000,0.99,2.526556968688965,68
11000,0.9,2.1596570014953613,77
11000,0.91,2.518805980682373,81
11000,0.92,2.185386896133423,81
11000,0.93,2.3663299083709717,74
11000,0.94,2.2748770713806152,74
11000,0.95,2.493852138519287,77
11000,0.96,2.8549399375915527,73
11000,0.97,2.3851189613342285,73
11000,0.98,2.4101366996765137,73
11000,0.99,3.218295097351074,68
12000,0.9,2.2565691471099854,68
12000,0.91,2.4182658195495605,73
12000,0.92,2.2995898723602295,73
12000,0.93,2.63358211517334,67
12000,0.94,2.3406319618225098,67
12000,0.95,2.342871904373169,72
12000,0.96,2.3531007766723633,72
12000,0.97,2.873027801513672,70
12000,0.98,2.40810489654541,70
